Q=[
[ 236.000000,	54.000000,	5.000000,	33.000000,	42.000000,	]
[ 822.166748,	1459.081055,	938.578979,	1067.020874,	1677.188354,	1251.938843,	1453.548950,	1474.213623,	720.936096,	1437.094482,	914.183044,	861.281128,	1626.829468,	1352.598755,	1480.204590,	611.078247,	1541.760010,	1431.725830,	714.652100,	725.313110,	966.741943,	1463.051392,	858.072327,	1191.784180,	722.328308,	866.133728,	1459.081055,	853.034302,	1367.547119,	188.041504,	1028.659180,	677.364990,	592.149536,	1329.241699,	857.614807,	891.029114,	1465.040283,	1031.202881,	701.909302,	1226.580933,	1172.379883,	763.459167,	620.911682,	840.174744,	1358.158936,	1381.371094,	31.003719,	674.493958,	1112.811279,	857.614807,	859.855774,	1493.478760,	763.459167,	1000.196899,	671.985901,	1314.479370,	1440.830688,	1627.069336,	7.420438,	909.685181,	954.555969,	705.835449,	792.751526,	844.658630,	798.690369,	1675.236206,	199.929596,	1340.735840,	1542.281860,	878.323730,	691.222656,	1516.480713,	674.512512,	1207.973877,	1011.859253,	866.133728,	1180.097778,	1361.680420,	1395.472290,	582.168030,	236.502258,	1560.746094,	701.909302,	1122.833130,	226.967773,	1380.441040,	0.000000,	1668.364136,	1250.569946,	531.114075,	1247.083130,	1488.408325,	690.981873,	860.681274,	860.681274,	1459.081055,	859.016785,	777.605835,	540.730713,	852.286133,	156.057251,	1226.796021,	803.108093,	1451.121582,	1213.649170,	1627.464966,	1076.131470,	1247.053467,	416.426941,	1494.829590,	3072.761719,	1174.124878,	1177.379761,	797.200928,	1176.012451,	1177.488770,	77.444901,	1178.259277,	1352.096924,	766.074280,	1066.271973,	1471.978516,	188.414734,	658.117554,	587.558777,	1669.080566,	856.034363,	1341.064087,	919.948547,	616.290527,	954.555969,	1347.726318,	1179.841553,	1463.093018,	1542.990723,	1637.059692,	1186.540283,	1542.560913,	962.695984,	647.808472,	799.601807,	812.964966,	1367.067627,	1293.025024,	370.463562,	1048.146851,	850.083923,	438.298370,	858.936157,	1080.633911,	]
[ 1213.513916,	701.224426,	1916.999023,	2124.900635,	8.862836,	936.557922,	2363.004883,	2409.085205,	2168.011230,	2429.507568,	2314.063477,	1392.491821,	186.168121,	2388.675049,	2465.296875,	1960.703491,	2472.734863,	613.881165,	2156.631348,	1931.629395,	1899.316772,	641.758301,	1391.626587,	2308.708984,	2171.464355,	1371.377441,	701.224426,	1378.906128,	2392.620605,	1762.414795,	2325.768555,	1968.029175,	1851.403564,	914.421814,	1387.793701,	1566.912354,	2409.328125,	2327.539307,	974.297974,	2256.298828,	2300.107666,	1852.458984,	1427.107910,	1824.366455,	2383.930664,	2365.524658,	1649.063110,	1548.869385,	2069.561035,	1387.793701,	1384.333862,	2416.393311,	1852.458984,	685.853577,	1547.092896,	2414.127686,	2427.202637,	143.185669,	1662.435059,	1996.178467,	1878.204346,	970.477112,	1717.015991,	1386.400024,	1697.384033,	11.033512,	1505.378662,	2383.126465,	2474.699463,	2254.807373,	1751.630249,	2380.670898,	1544.498779,	2317.644043,	2014.042969,	1371.377441,	2314.897949,	566.094482,	2420.601807,	1354.495850,	1788.740723,	2466.863770,	974.297974,	2335.389160,	1873.199707,	2393.211426,	1668.364136,	0.000000,	956.162598,	1710.565552,	965.661255,	2382.101562,	2169.082520,	1386.350952,	1386.350952,	701.224426,	1398.128662,	1732.946167,	1703.468994,	1383.643555,	1798.371094,	972.667786,	1719.945557,	713.302917,	2272.141602,	142.195740,	2075.228271,	950.222107,	1367.076782,	2451.521729,	1443.681274,	2311.627930,	2309.782471,	1727.034668,	2312.563232,	2308.395020,	1616.885010,	2311.380371,	2375.427490,	1669.133789,	2117.686523,	673.418457,	1783.955322,	1011.708130,	1970.490845,	220.622787,	1678.048218,	2379.886719,	2454.551758,	2146.353271,	1878.204346,	2385.001953,	2308.873047,	250.007568,	2473.596680,	145.016510,	2271.970215,	2474.093750,	1890.982910,	1254.597046,	1716.019287,	1608.362549,	2394.657715,	2386.591309,	2020.829834,	2348.685303,	1374.230469,	1490.758789,	1387.736816,	2157.806885,	]
[ 455.235504,	310.676849,	1955.285156,	2145.992920,	961.383545,	19.666780,	2492.374756,	2527.823975,	1947.240601,	2516.630615,	2134.562988,	1542.462646,	791.939941,	2447.043701,	2559.365234,	1787.607422,	2598.638672,	362.289307,	1938.912964,	1841.096802,	1960.427979,	355.931000,	1539.756226,	2312.498291,	1949.379883,	1528.123535,	310.676849,	1526.120117,	2457.776611,	1238.165405,	2217.505371,	1832.100342,	1716.712158,	85.295029,	1536.324219,	1695.225586,	2522.696045,	2219.896729,	862.854980,	2307.125244,	2296.674316,	1816.686646,	1418.422363,	1842.800537,	2447.994385,	2452.369141,	1220.755127,	1554.382080,	2141.887939,	1536.324219,	1534.878784,	2542.541260,	1816.686646,	596.638672,	1551.478760,	2436.411621,	2517.668457,	825.383240,	1248.329224,	1984.780273,	1940.680176,	861.933228,	1745.581909,	1527.063843,	1735.506958,	967.182556,	1192.576294,	2437.334229,	2599.923096,	2088.700195,	1711.060791,	2537.005371,	1550.944702,	2326.527344,	2053.376465,	1528.123535,	2308.370117,	390.081604,	2487.872314,	1321.776001,	1239.232056,	2606.510986,	862.854980,	2282.306641,	1475.492554,	2465.631592,	1250.569946,	956.162598,	0.000000,	1591.016846,	9.749575,	2521.994385,	1925.442139,	1537.053345,	1537.053345,	310.676849,	1545.662476,	1747.771118,	1591.629761,	1529.569580,	1311.099121,	27.179163,	1753.447510,	297.068573,	2307.581299,	826.340149,	2124.258789,	7.407423,	1202.825317,	2561.038330,	2314.060059,	2303.197998,	2304.301514,	1754.900146,	2304.786377,	2303.709717,	1243.124146,	2305.591797,	2440.249756,	1697.218018,	2141.713379,	338.484283,	1264.576050,	837.391846,	1777.576172,	793.394836,	1754.661255,	2435.947510,	2169.895264,	1860.994385,	1940.680176,	2442.376465,	2305.362061,	949.847107,	2599.776367,	828.828613,	2291.481445,	2599.779541,	1953.078003,	1266.180054,	1748.790161,	1680.558472,	2458.492432,	2410.531982,	1610.219360,	2239.534424,	1520.380005,	1356.726685,	1537.102417,	2171.221680,	]
[ 1232.680054,	1722.254395,	412.287567,	568.863342,	1719.194458,	1586.564087,	945.288025,	971.955994,	463.235016,	946.215210,	604.742493,	470.181702,	1728.850586,	868.762085,	989.773621,	251.736343,	1041.911499,	1668.108398,	451.427979,	250.727493,	437.225128,	1708.289307,	468.065735,	724.079712,	466.941681,	485.637634,	1722.254395,	471.114227,	881.453430,	707.563171,	642.434998,	261.054413,	141.535233,	1656.830688,	469.805298,	414.969513,	964.321411,	644.612122,	796.814819,	732.661865,	707.414917,	242.333115,	296.901489,	309.578339,	871.696228,	885.320435,	554.238220,	229.501984,	594.337219,	469.805298,	473.502563,	989.709290,	242.333115,	1154.331177,	228.875977,	848.913757,	948.628906,	1715.146973,	526.289368,	405.130707,	424.126709,	799.672546,	268.426880,	460.326416,	278.785278,	1714.333008,	439.108276,	858.032715,	1042.761597,	546.820129,	160.113663,	1003.259338,	232.525604,	738.731506,	494.887878,	485.637634,	718.558167,	1578.340210,	911.046997,	356.457947,	753.993103,	1056.750244,	796.814819,	692.813904,	488.741180,	891.707825,	531.114075,	1710.565552,	1591.016846,	0.000000,	1590.332886,	978.901184,	473.334686,	473.054840,	473.054840,	1722.254395,	465.279388,	250.061646,	13.469166,	467.873199,	640.685059,	1572.136230,	278.610107,	1718.015625,	727.311035,	1715.228882,	563.440308,	1585.745483,	393.634094,	998.350891,	2989.658691,	713.235352,	714.665405,	271.250153,	714.876648,	714.181335,	473.081604,	715.901367,	864.578918,	253.015091,	566.137207,	1726.655884,	698.666260,	792.289551,	267.456116,	1780.389160,	342.906189,	857.321838,	759.153809,	480.822601,	424.126709,	863.941406,	715.963379,	1468.949585,	1043.121704,	1725.907959,	707.009094,	1042.866943,	432.754456,	457.938385,	275.716614,	321.960327,	881.659119,	823.887695,	558.634033,	665.401001,	471.444763,	240.448395,	470.894714,	589.730286,	]
[ 449.418274,	320.054932,	1955.698853,	2145.984131,	970.898376,	29.109634,	2493.134033,	2528.442871,	1944.876099,	2516.933594,	2132.431885,	1544.754883,	801.612061,	2447.112061,	2559.702637,	1785.989380,	2599.270996,	372.032227,	1936.592529,	1840.302979,	1961.072876,	365.552155,	1542.035645,	2312.127930,	1946.998169,	1530.516357,	320.054932,	1528.421021,	2457.905273,	1233.326294,	2216.050049,	1830.825195,	1715.632324,	92.402115,	1538.615479,	1696.989014,	2523.264404,	2218.445312,	864.920044,	2307.250732,	2296.244629,	1816.520752,	1419.348022,	1843.170410,	2448.120850,	2452.727051,	1217.205444,	1555.140991,	2142.417725,	1538.615479,	1537.193726,	2543.223389,	1816.520752,	601.741821,	1552.231934,	2436.114746,	2518.004883,	835.006165,	1244.894897,	1984.630493,	1941.367188,	864.040833,	1746.217651,	1529.295898,	1736.260986,	976.679932,	1190.581787,	2437.368164,	2600.547363,	2086.764404,	1711.018799,	2538.001953,	1551.721069,	2326.196045,	2053.670898,	1530.516357,	2307.895996,	399.597534,	2487.995605,	1322.704346,	1234.059570,	2607.277832,	864.920044,	2281.369385,	1471.793213,	2465.828125,	1247.083130,	965.661255,	9.749575,	1590.332886,	0.000000,	2522.835693,	1922.852051,	1539.364990,	1539.364990,	320.054932,	1547.922974,	1748.257812,	1591.030396,	1531.849487,	1306.593018,	20.703962,	1754.121948,	306.422272,	2307.546143,	835.962524,	2124.567383,	15.603004,	1202.620239,	2561.533691,	2323.750488,	2302.709229,	2303.842529,	1755.512573,	2304.302979,	2303.259766,	1240.217163,	2305.128174,	2440.391113,	1697.934448,	2141.740479,	347.941162,	1259.747681,	838.827698,	1775.753052,	803.129395,	1755.785156,	2436.001953,	2166.587158,	1858.020874,	1941.367188,	2442.438477,	2304.922607,	958.441772,	2600.410645,	838.470215,	2291.296875,	2600.408691,	1953.743530,	1267.766113,	1749.464966,	1681.769043,	2458.606445,	2410.276611,	1606.149170,	2238.046875,	1522.683105,	1356.414917,	1539.400391,	2171.103516,	]
[ 2201.812500,	2598.048828,	574.432434,	422.364807,	2389.415771,	2514.538818,	35.627499,	54.225658,	902.154236,	130.270020,	774.469666,	1019.560730,	2462.833008,	199.341492,	128.150803,	895.639038,	92.122032,	2527.236572,	899.099487,	763.518860,	563.277832,	2571.564941,	1021.400391,	351.639709,	903.967285,	1038.625610,	2598.048828,	1035.342773,	182.292526,	1642.701416,	607.547852,	821.459351,	896.264771,	2578.137695,	1025.257446,	847.541321,	66.167709,	605.745178,	1668.606323,	272.138214,	371.532379,	736.574463,	1103.647095,	686.656006,	186.225006,	135.084091,	1515.454834,	967.790649,	386.689667,	1025.257446,	1027.914307,	43.736919,	736.574463,	2002.310059,	970.715759,	284.361603,	122.148277,	2436.180176,	1484.991455,	579.350220,	582.348755,	1670.207397,	777.668762,	1030.812378,	786.737427,	2381.852051,	1417.961914,	210.335510,	94.296143,	756.557861,	831.062988,	40.721104,	971.168213,	336.583801,	484.235352,	1038.625610,	373.460938,	2428.826172,	176.058823,	1200.283203,	1683.623169,	86.430023,	1668.606323,	476.648773,	1365.448364,	164.518570,	1488.408325,	2382.101562,	2521.994385,	978.901184,	2522.835693,	0.000000,	951.594177,	1025.699585,	1025.699585,	2598.048828,	1014.817810,	777.836304,	973.319336,	1030.980225,	1561.873535,	2506.376465,	769.403503,	2596.745117,	296.162079,	2435.924316,	415.581268,	2515.967285,	1332.054932,	92.833946,	3354.433350,	378.988861,	372.770599,	768.662720,	377.153290,	371.410095,	1441.911133,	372.932770,	186.025208,	825.231995,	422.547485,	2595.926514,	1627.179565,	1686.573730,	928.069336,	2518.565430,	769.417236,	206.416092,	1012.574585,	1048.340210,	582.348755,	202.324646,	368.516998,	2134.378174,	92.820763,	2446.551270,	331.578278,	93.509163,	570.278320,	1262.469238,	774.051636,	844.584595,	185.272873,	283.061646,	1346.331909,	605.369690,	1040.845581,	1184.778198,	1024.898193,	413.028473,	]
[ 1510.715820,	2103.780762,	579.014038,	565.101990,	2177.822021,	1924.825684,	916.483948,	919.558899,	49.567448,	861.181885,	229.495712,	920.029968,	2173.324219,	771.841309,	899.706543,	228.392975,	975.834717,	2062.178223,	54.728252,	349.219971,	623.829712,	2098.626953,	918.552002,	604.573792,	47.626980,	938.295044,	2103.780762,	924.456421,	789.318481,	784.254395,	375.165192,	265.483704,	346.157532,	2000.388672,	921.013123,	813.533691,	907.557556,	377.630341,	1220.995850,	682.268860,	583.954712,	465.209412,	770.234558,	560.425110,	781.599426,	821.612793,	721.984680,	686.383667,	662.684875,	921.013123,	924.956238,	940.819763,	465.209412,	1572.473755,	686.693909,	708.748474,	867.184509,	2163.209961,	691.337646,	478.383850,	627.993591,	1224.362427,	614.967346,	913.699890,	636.664917,	2173.492920,	738.431458,	759.235657,	975.578796,	210.478882,	509.091888,	988.477844,	690.222595,	620.766846,	582.743164,	938.295044,	585.356079,	1980.142578,	811.445740,	823.974915,	813.712463,	1003.133179,	1220.995850,	496.744293,	491.448547,	805.841187,	690.981873,	2169.082520,	1925.442139,	473.334686,	1922.852051,	951.594177,	0.000000,	924.046814,	924.046814,	2103.780762,	914.484680,	589.031555,	483.437073,	920.562256,	696.464172,	1903.051147,	620.589172,	2097.560547,	655.600342,	2163.373779,	613.477417,	1921.297363,	809.410156,	925.291382,	3462.762695,	579.346313,	584.783203,	609.686218,	581.303223,	585.758545,	684.385986,	585.000183,	778.171692,	636.891785,	569.530029,	2112.554932,	762.094666,	1202.690796,	206.091461,	2222.768555,	698.699524,	761.378174,	287.007355,	98.795616,	627.993591,	767.395813,	588.603394,	1931.918823,	977.016418,	2173.879395,	620.027161,	976.225830,	626.242859,	926.570007,	621.225220,	721.943420,	787.633362,	694.784912,	418.894104,	389.265656,	925.945496,	678.325012,	921.913818,	558.329651,	]
[ 1294.832764,	1580.142090,	532.178833,	739.088928,	1394.295166,	1526.968628,	1001.487244,	1044.187378,	902.427063,	1054.376221,	995.852783,	6.216541,	1448.029663,	1006.404968,	1092.844604,	695.914490,	1112.028442,	1505.691895,	890.461914,	603.261597,	512.986694,	1550.595093,	5.751224,	922.737793,	906.403442,	15.610035,	1580.142090,	11.071518,	1011.652649,	1047.943359,	967.296631,	668.354797,	579.041870,	1583.636108,	3.311486,	181.910477,	1042.385132,	968.690735,	674.972412,	871.465027,	914.691650,	499.740448,	239.882492,	448.138489,	1002.630554,	989.197632,	870.718445,	243.725433,	685.255310,	3.311486,	2.233199,	1054.644165,	499.740448,	984.264893,	244.227692,	1028.116211,	1052.989624,	1424.554199,	853.709167,	619.760803,	491.904602,	675.669128,	346.180603,	16.058212,	324.190094,	1387.666626,	681.693542,	1000.109436,	1113.747681,	934.252563,	420.683624,	1032.386963,	240.575165,	931.421204,	627.945007,	15.610035,	929.616455,	1406.313599,	1040.459351,	294.914459,	1096.230103,	1112.124512,	674.972412,	957.574829,	912.825256,	1013.777222,	860.681274,	1386.350952,	1537.053345,	473.054840,	1539.364990,	1025.699585,	924.046814,	0.000000,	0.000000,	1580.142090,	11.819684,	367.270416,	460.194427,	9.016105,	1007.151489,	1525.067993,	346.472595,	1579.768188,	886.166199,	1424.390869,	688.984314,	1530.445557,	482.228210,	1083.996216,	2559.584473,	926.555664,	924.455688,	355.409882,	927.418823,	923.012085,	784.383850,	926.066040,	994.155457,	305.239960,	731.740295,	1576.214233,	1048.969604,	707.571716,	722.423706,	1503.262695,	293.493530,	997.124268,	1198.834717,	947.706543,	491.904602,	1002.517578,	923.388916,	1136.363525,	1113.023193,	1435.157104,	885.627258,	1113.323120,	504.654968,	290.439606,	343.290161,	229.569565,	1013.460876,	1000.547729,	1012.364929,	989.246033,	16.732843,	423.268585,	2.163077,	772.289429,	]
[ 1294.832764,	1580.142090,	532.178833,	739.088928,	1394.295166,	1526.968628,	1001.487244,	1044.187378,	902.427063,	1054.376221,	995.852783,	6.216541,	1448.029663,	1006.404968,	1092.844604,	695.914490,	1112.028442,	1505.691895,	890.461914,	603.261597,	512.986694,	1550.595093,	5.751224,	922.737793,	906.403442,	15.610035,	1580.142090,	11.071518,	1011.652649,	1047.943359,	967.296631,	668.354797,	579.041870,	1583.636108,	3.311486,	181.910477,	1042.385132,	968.690735,	674.972412,	871.465027,	914.691650,	499.740448,	239.882492,	448.138489,	1002.630554,	989.197632,	870.718445,	243.725433,	685.255310,	3.311486,	2.233199,	1054.644165,	499.740448,	984.264893,	244.227692,	1028.116211,	1052.989624,	1424.554199,	853.709167,	619.760803,	491.904602,	675.669128,	346.180603,	16.058212,	324.190094,	1387.666626,	681.693542,	1000.109436,	1113.747681,	934.252563,	420.683624,	1032.386963,	240.575165,	931.421204,	627.945007,	15.610035,	929.616455,	1406.313599,	1040.459351,	294.914459,	1096.230103,	1112.124512,	674.972412,	957.574829,	912.825256,	1013.777222,	860.681274,	1386.350952,	1537.053345,	473.054840,	1539.364990,	1025.699585,	924.046814,	0.000000,	0.000000,	1580.142090,	11.819684,	367.270416,	460.194427,	9.016105,	1007.151489,	1525.067993,	346.472595,	1579.768188,	886.166199,	1424.390869,	688.984314,	1530.445557,	482.228210,	1083.996216,	2559.584473,	926.555664,	924.455688,	355.409882,	927.418823,	923.012085,	784.383850,	926.066040,	994.155457,	305.239960,	731.740295,	1576.214233,	1048.969604,	707.571716,	722.423706,	1503.262695,	293.493530,	997.124268,	1198.834717,	947.706543,	491.904602,	1002.517578,	923.388916,	1136.363525,	1113.023193,	1435.157104,	885.627258,	1113.323120,	504.654968,	290.439606,	343.290161,	229.569565,	1013.460876,	1000.547729,	1012.364929,	989.246033,	16.732843,	423.268585,	2.163077,	772.289429,	]
[ 728.150269,	0.000000,	2049.903076,	2250.923584,	704.782959,	294.518921,	2571.170898,	2610.596436,	2119.501465,	2609.004150,	2299.028809,	1586.057007,	521.355957,	2546.966553,	2650.363037,	1941.698975,	2680.442871,	96.468300,	2110.094727,	1971.913696,	2048.091064,	59.527020,	1583.811401,	2426.395264,	2122.070312,	1568.807129,	0.000000,	1569.787109,	2555.820068,	1477.160645,	2362.916260,	1976.359009,	1857.055786,	239.932465,	1580.078735,	1752.597778,	2607.046875,	2365.174072,	937.396118,	2406.555664,	2412.432129,	1930.000366,	1506.755493,	1940.164185,	2546.187500,	2543.626221,	1431.204834,	1644.862793,	2230.909424,	1580.078735,	1577.909668,	2623.271484,	1930.000366,	596.249268,	1642.186768,	2547.141357,	2609.028320,	560.604980,	1455.645264,	2095.555176,	2027.337524,	935.252441,	1836.476074,	1572.897217,	1823.033203,	712.103210,	1365.987183,	2538.346924,	2681.961914,	2248.308838,	1822.294922,	2608.169922,	1640.974121,	2439.166992,	2150.371094,	1568.807129,	2425.305420,	190.480606,	2585.830078,	1412.339722,	1485.277344,	2684.156982,	937.396118,	2412.691650,	1685.968506,	2561.590088,	1459.081055,	701.224426,	310.676849,	1722.254395,	320.054932,	2598.048828,	2103.780762,	1580.142090,	1580.142090,	0.000000,	1590.202637,	1843.048950,	1720.505493,	1573.827515,	1541.982544,	335.681458,	1843.074951,	13.901451,	2411.738037,	561.604858,	2220.062012,	307.708923,	1328.844238,	2647.279541,	2008.514526,	2420.601562,	2420.836426,	1846.347412,	2422.025391,	2419.991943,	1437.997803,	2422.246338,	2538.061768,	1786.472656,	2245.641602,	29.683140,	1503.034302,	931.899780,	1937.273804,	510.509277,	1830.751831,	2536.365967,	2364.742188,	2049.743896,	2027.337524,	2542.514893,	2421.322998,	759.122620,	2681.514404,	561.552673,	2400.162354,	2681.671631,	2040.219727,	1338.568359,	1838.480103,	1755.218872,	2556.955078,	2520.265137,	1828.047729,	2385.655518,	1564.099609,	1481.972046,	1580.625854,	2279.097656,	]
[ 1300.882568,	1590.202637,	520.359253,	727.277771,	1406.075806,	1535.668701,	990.488464,	1033.088013,	892.533142,	1043.006104,	984.952087,	5.970394,	1459.588501,	994.826233,	1081.538940,	686.458008,	1101.009644,	1515.997070,	880.576233,	592.580811,	501.200165,	1560.859985,	6.631558,	910.931885,	896.512756,	27.294670,	1590.202637,	20.539604,	1000.116455,	1046.477539,	955.776184,	658.202515,	569.775635,	1592.614746,	10.526392,	170.378342,	1031.234375,	957.164368,	683.312622,	859.796204,	902.876343,	488.619843,	238.119400,	436.471161,	991.084534,	977.805542,	869.453918,	235.795059,	673.625671,	10.526392,	13.794898,	1043.619873,	488.619843,	994.225830,	236.407288,	1016.379517,	1041.644897,	1436.173950,	852.080322,	608.041199,	480.112823,	684.057068,	334.738892,	19.143028,	312.696411,	1399.452026,	681.429810,	988.505127,	1102.722534,	923.357727,	410.360962,	1021.696716,	232.759186,	919.625549,	616.140747,	27.294670,	917.800049,	1416.692017,	1028.946045,	296.630524,	1094.806763,	1101.245972,	683.312622,	945.799988,	908.287231,	1002.288818,	859.016785,	1398.128662,	1545.662476,	465.279388,	1547.922974,	1014.817810,	914.484680,	11.819684,	11.819684,	1590.202637,	0.000000,	355.967072,	452.344391,	16.377317,	1004.794617,	1533.544189,	334.945953,	1589.772461,	874.434570,	1436.012085,	677.231995,	1539.072876,	483.828064,	1072.818970,	2570.551758,	914.737854,	912.639648,	343.932220,	915.601501,	911.196472,	782.918152,	914.249878,	982.611206,	294.119507,	719.932190,	1586.391479,	1047.204590,	715.260559,	713.250793,	1514.806763,	281.682190,	985.529236,	1188.742554,	938.916565,	480.112823,	990.931824,	911.574463,	1148.143921,	1102.007324,	1446.779907,	873.845032,	1102.302368,	492.867920,	296.067322,	331.790436,	217.978989,	1001.917053,	988.809204,	1006.590515,	977.705872,	26.140739,	421.145386,	10.413729,	760.474182,	]
